seq_mp,entidad,id_entidad,municipio,nombre,sexo,partido,integrantes,categoria,descripcion,total_pob,hombres,mujeres,munid_sec,seq_cat,id_distrito,distrito,seccion,unidadterritotial,sede,sede_cat,seq_com,mrcp,seccion_sede,tipo_mrcp,id_mrcp,opinion_si,opinion_no,nulo,total_opiniones,lista_nominal,observaciones,recuento,fecha,seq_sec,tipo,tipo_cat,seq_dh,IDHclasif,IDHidh,IDHgdh,IDHgdh_cat,IDHtmi,IDHipca,IDHisal,IDHieduc,IDHiing,seq_dm,IDMporc_15ymas_analfabeta,IDMporc_15ymas_sinprim,IDMporc_ocu_viv_sindres,IDMporc_ocu_viv_sinel,IDMporc_ocu_viv_sinagua,IDMporc_ocu_viv_hacin,IDMporc_ocu_viv_pisotierra,IDMporc_loc_menor5k,IDMporc_pocu_2sm,IDMindice_marginacion,IDMgrado_marginacion,IDMgradomar_cat,IDMlugar_estatal,IDMlugar_nacional,seq_gin,gini,gin_ingreso,seq_rez,IR_pobtotal,IR_irs,IR_grz,IR_grz_cat,IR_lugar
515,OAXACA,20,SANTO DOMINGO TEHUANTEPEC,VILMA MARTINEZ  CORTES ,M,COALICION,PTMORENAPES,2,COALICION ,67739.0,32825.0,34914.0,515,1249,5,SALINA CRUZ,2226,56,SI,1,894.0,202226B01,2226.0,B,1.0,215.0,3.0,3.0,221.0,1796.0,Actas de mesas receptoras,NO,2021-01-08 22:23:04,1257,MIXTO,0,515.0,404.0,0.728,ALTO,2.0,14.1,2117.9,0.895,0.591,0.728,515,8.27,21.26,3.14,1.88,6.71,42.13,13.4,31.99,44.76,-0.339,M,2,506,1487,515,0.461343,0.151517,515,67739,-0.369077,Bajo,1,1391
515,OAXACA,20,SANTO DOMINGO TEHUANTEPEC,VILMA MARTINEZ  CORTES ,M,COALICION,PTMORENAPES,2,COALICION ,67739.0,32825.0,34914.0,515,1249,5,SALINA CRUZ,2226,56,SI,1,895.0,202226C01,2226.0,C,1.0,218.0,4.0,3.0,225.0,1795.0,Actas de mesas receptoras,NO,2021-01-08 22:27:22,1257,MIXTO,0,515.0,404.0,0.728,ALTO,2.0,14.1,2117.9,0.895,0.591,0.728,515,8.27,21.26,3.14,1.88,6.71,42.13,13.4,31.99,44.76,-0.339,M,2,506,1487,515,0.461343,0.151517,515,67739,-0.369077,Bajo,1,1391
515,OAXACA,20,SANTO DOMINGO TEHUANTEPEC,VILMA MARTINEZ  CORTES ,M,COALICION,PTMORENAPES,2,COALICION ,67739.0,32825.0,34914.0,515,1250,5,SALINA CRUZ,2227,56,NO,0,,,,,,,,,,,,,,1258,RURAL,1,515.0,404.0,0.728,ALTO,2.0,14.1,2117.9,0.895,0.591,0.728,515,8.27,21.26,3.14,1.88,6.71,42.13,13.4,31.99,44.76,-0.339,M,2,506,1487,515,0.461343,0.151517,515,67739,-0.369077,Bajo,1,1391
515,OAXACA,20,SANTO DOMINGO TEHUANTEPEC,VILMA MARTINEZ  CORTES ,M,COALICION,PTMORENAPES,2,COALICION ,67739.0,32825.0,34914.0,515,1251,5,SALINA CRUZ,2228,15,SI,1,896.0,202228B01,2228.0,B,1.0,234.0,7.0,3.0,244.0,1552.0,Actas de mesas receptoras,NO,2021-01-08 22:21:41,1259,MIXTO,0,515.0,404.0,0.728,ALTO,2.0,14.1,2117.9,0.895,0.591,0.728,515,8.27,21.26,3.14,1.88,6.71,42.13,13.4,31.99,44.76,-0.339,M,2,506,1487,515,0.461343,0.151517,515,67739,-0.369077,Bajo,1,1391
515,OAXACA,20,SANTO DOMINGO TEHUANTEPEC,VILMA MARTINEZ  CORTES ,M,COALICION,PTMORENAPES,2,COALICION ,67739.0,32825.0,34914.0,515,1251,5,SALINA CRUZ,2228,15,SI,1,897.0,202228C01,2228.0,C,1.0,195.0,2.0,6.0,203.0,1551.0,Actas de mesas receptoras,NO,2021-01-08 22:25:19,1259,MIXTO,0,515.0,404.0,0.728,ALTO,2.0,14.1,2117.9,0.895,0.591,0.728,515,8.27,21.26,3.14,1.88,6.71,42.13,13.4,31.99,44.76,-0.339,M,2,506,1487,515,0.461343,0.151517,515,67739,-0.369077,Bajo,1,1391
516,OAXACA,20,SANTO DOMINGO TEOJOMULCO,OTONIEL  CRUZ  DIAZ,H,USOS Y COSTUMBRES,,4,USOS Y COSTUMBRES,5260.0,2576.0,2684.0,516,1506,6,HEROICA CIUDAD DE TLAXIACO,2229,70,SI,1,1047.0,202229B01,2229.0,B,1.0,206.0,3.0,2.0,211.0,1738.0,Actas de mesas receptoras,NO,2021-02-08 06:11:42,1507,MIXTO,0,516.0,2240.0,0.545,BAJO,0.0,34.7,639.4,0.72,0.411,0.547,516,16.46,40.39,1.57,5.68,1.39,47.96,17.51,100.0,69.8,0.905,A,3,210,443,516,0.37883,0.140124,516,5260,0.472315,Medio,2,618
516,OAXACA,20,SANTO DOMINGO TEOJOMULCO,OTONIEL  CRUZ  DIAZ,H,USOS Y COSTUMBRES,,4,USOS Y COSTUMBRES,5260.0,2576.0,2684.0,516,1506,6,HEROICA CIUDAD DE TLAXIACO,2229,70,SI,1,1048.0,202229C01,2229.0,C,1.0,175.0,4.0,2.0,181.0,1737.0,Actas de mesas receptoras,NO,2021-02-08 06:14:35,1507,MIXTO,0,516.0,2240.0,0.545,BAJO,0.0,34.7,639.4,0.72,0.411,0.547,516,16.46,40.39,1.57,5.68,1.39,47.96,17.51,100.0,69.8,0.905,A,3,210,443,516,0.37883,0.140124,516,5260,0.472315,Medio,2,618
516,OAXACA,20,SANTO DOMINGO TEOJOMULCO,OTONIEL  CRUZ  DIAZ,H,USOS Y COSTUMBRES,,4,USOS Y COSTUMBRES,5260.0,2576.0,2684.0,516,1507,6,HEROICA CIUDAD DE TLAXIACO,2230,70,NO,0,,,,,,,,,,,,,,1508,RURAL,1,516.0,2240.0,0.545,BAJO,0.0,34.7,639.4,0.72,0.411,0.547,516,16.46,40.39,1.57,5.68,1.39,47.96,17.51,100.0,69.8,0.905,A,3,210,443,516,0.37883,0.140124,516,5260,0.472315,Medio,2,618
517,OAXACA,20,SANTO DOMINGO TEPUXTEPEC,SISTEMA DE USOS Y COSTUMBRES  ,,SISTEMA DE USOS Y COSTUMBRES,,4,,,,,517,982,4,TLACOLULA DE MATAMOROS,2231,15,SI,1,696.0,202231B01,2231.0,B,1.0,116.0,6.0,2.0,124.0,1930.0,Actas de mesas receptoras,NO,2021-02-08 00:52:30,982,MIXTO,0,517.0,2382.0,0.513,BAJO,0.0,42.0,539.5,0.658,0.394,0.522,517,37.41,52.62,1.32,6.32,7.08,49.15,37.53,100.0,59.5,1.974,MA,4,31,86,517,0.372414,0.183034,517,6029,2.627738,Muy alto,4,48
517,OAXACA,20,SANTO DOMINGO TEPUXTEPEC,SISTEMA DE USOS Y COSTUMBRES  ,,SISTEMA DE USOS Y COSTUMBRES,,4,,,,,517,982,4,TLACOLULA DE MATAMOROS,2231,15,SI,1,697.0,202231C01,2231.0,C,1.0,85.0,2.0,2.0,89.0,1929.0,Actas de mesas receptoras,NO,2021-02-08 00:53:22,982,MIXTO,0,517.0,2382.0,0.513,BAJO,0.0,42.0,539.5,0.658,0.394,0.522,517,37.41,52.62,1.32,6.32,7.08,49.15,37.53,100.0,59.5,1.974,MA,4,31,86,517,0.372414,0.183034,517,6029,2.627738,Muy alto,4,48
517,OAXACA,20,SANTO DOMINGO TEPUXTEPEC,SISTEMA DE USOS Y COSTUMBRES  ,,SISTEMA DE USOS Y COSTUMBRES,,4,,,,,517,983,4,TLACOLULA DE MATAMOROS,2232,15,NO,0,,,,,,,,,,,,,,983,RURAL,1,517.0,2382.0,0.513,BAJO,0.0,42.0,539.5,0.658,0.394,0.522,517,37.41,52.62,1.32,6.32,7.08,49.15,37.53,100.0,59.5,1.974,MA,4,31,86,517,0.372414,0.183034,517,6029,2.627738,Muy alto,4,48
517,OAXACA,20,SANTO DOMINGO TEPUXTEPEC,SISTEMA DE USOS Y COSTUMBRES  ,,SISTEMA DE USOS Y COSTUMBRES,,4,,,,,517,984,4,TLACOLULA DE MATAMOROS,2233,15,NO,0,,,,,,,,,,,,,,984,RURAL,1,517.0,2382.0,0.513,BAJO,0.0,42.0,539.5,0.658,0.394,0.522,517,37.41,52.62,1.32,6.32,7.08,49.15,37.53,100.0,59.5,1.974,MA,4,31,86,517,0.372414,0.183034,517,6029,2.627738,Muy alto,4,48
518,OAXACA,20,SANTO DOMINGO TLATAYAPAM,HELADIO  CRUZ  SANCHEZ ,H,USOS Y COSTUMBRES,,4,USOS Y COSTUMBRES,113.0,52.0,61.0,518,712,3,HEROICA CIUDAD DE HUAJUAPAN DE LEON,2234,1,NO,0,,,,,,,,,,,,,,717,URBANO,2,518.0,1832.0,0.595,MEDIO,1.0,17.0,699.6,0.87,0.432,0.561,518,6.86,29.41,0.0,1.52,1.52,27.27,3.79,100.0,88.64,-0.066,M,2,457,1224,518,0.342923,0.18777,518,113,0.316328,Medio,2,728
519,OAXACA,20,SANTO DOMINGO TOMALTEPEC,CONRADO  MARTINEZ  CORTES,H,USOS Y COSTUMBRES,,4,USOS Y COSTUMBRES,3386.0,1651.0,1735.0,519,985,4,TLACOLULA DE MATAMOROS,2235,80,NO,0,,,,,,,,,,,,,,985,URBANO,2,519.0,758.0,0.689,MEDIO,1.0,14.1,1678.7,0.895,0.527,0.693,519,7.6,28.68,0.64,0.6,9.3,35.66,10.84,100.0,55.05,-0.065,M,2,456,1221,519,0.402053,0.115522,519,3386,-0.341872,Bajo,1,1366
519,OAXACA,20,SANTO DOMINGO TOMALTEPEC,CONRADO  MARTINEZ  CORTES,H,USOS Y COSTUMBRES,,4,USOS Y COSTUMBRES,3386.0,1651.0,1735.0,519,986,4,TLACOLULA DE MATAMOROS,2236,80,SI,1,698.0,202236B01,2236.0,B,1.0,101.0,0.0,0.0,101.0,1181.0,Actas de mesas receptoras,NO,2021-01-08 21:07:50,986,URBANO,2,519.0,758.0,0.689,MEDIO,1.0,14.1,1678.7,0.895,0.527,0.693,519,7.6,28.68,0.64,0.6,9.3,35.66,10.84,100.0,55.05,-0.065,M,2,456,1221,519,0.402053,0.115522,519,3386,-0.341872,Bajo,1,1366
519,OAXACA,20,SANTO DOMINGO TOMALTEPEC,CONRADO  MARTINEZ  CORTES,H,USOS Y COSTUMBRES,,4,USOS Y COSTUMBRES,3386.0,1651.0,1735.0,519,986,4,TLACOLULA DE MATAMOROS,2236,80,SI,1,699.0,202236C01,2236.0,C,1.0,89.0,2.0,1.0,92.0,1181.0,Actas de mesas receptoras,NO,2021-01-08 21:09:42,986,URBANO,2,519.0,758.0,0.689,MEDIO,1.0,14.1,1678.7,0.895,0.527,0.693,519,7.6,28.68,0.64,0.6,9.3,35.66,10.84,100.0,55.05,-0.065,M,2,456,1221,519,0.402053,0.115522,519,3386,-0.341872,Bajo,1,1366
520,OAXACA,20,SANTO DOMINGO TONALA,JOSUE HERNANDEZ  CASTILLO ,H,COALICION,PANPRDPMC,0,COALICION ,7393.0,3567.0,3826.0,520,1508,6,HEROICA CIUDAD DE TLAXIACO,2237,11,NO,0,,,,,,,,,,,,,,1509,URBANO,2,520.0,1492.0,0.627,MEDIO,1.0,22.1,1379.2,0.827,0.45,0.664,520,17.29,38.77,2.44,0.85,5.15,34.06,3.95,100.0,64.88,0.254,A,3,383,943,520,0.390594,0.152365,520,7393,-0.012045,Bajo,1,1027
520,OAXACA,20,SANTO DOMINGO TONALA,JOSUE HERNANDEZ  CASTILLO ,H,COALICION,PANPRDPMC,0,COALICION ,7393.0,3567.0,3826.0,520,1509,6,HEROICA CIUDAD DE TLAXIACO,2238,54,NO,0,,,,,,,,,,,,,,1510,URBANO,2,520.0,1492.0,0.627,MEDIO,1.0,22.1,1379.2,0.827,0.45,0.664,520,17.29,38.77,2.44,0.85,5.15,34.06,3.95,100.0,64.88,0.254,A,3,383,943,520,0.390594,0.152365,520,7393,-0.012045,Bajo,1,1027
520,OAXACA,20,SANTO DOMINGO TONALA,JOSUE HERNANDEZ  CASTILLO ,H,COALICION,PANPRDPMC,0,COALICION ,7393.0,3567.0,3826.0,520,1510,6,HEROICA CIUDAD DE TLAXIACO,2239,54,SI,1,1049.0,202239B01,2239.0,B,1.0,313.0,1.0,2.0,316.0,1033.0,Actas de mesas receptoras,NO,2021-02-08 03:10:47,1511,URBANO,2,520.0,1492.0,0.627,MEDIO,1.0,22.1,1379.2,0.827,0.45,0.664,520,17.29,38.77,2.44,0.85,5.15,34.06,3.95,100.0,64.88,0.254,A,3,383,943,520,0.390594,0.152365,520,7393,-0.012045,Bajo,1,1027
520,OAXACA,20,SANTO DOMINGO TONALA,JOSUE HERNANDEZ  CASTILLO ,H,COALICION,PANPRDPMC,0,COALICION ,7393.0,3567.0,3826.0,520,1510,6,HEROICA CIUDAD DE TLAXIACO,2239,54,SI,1,1050.0,202239C01,2239.0,C,1.0,437.0,1.0,1.0,439.0,1033.0,Actas de mesas receptoras,NO,2021-02-08 03:12:43,1511,URBANO,2,520.0,1492.0,0.627,MEDIO,1.0,22.1,1379.2,0.827,0.45,0.664,520,17.29,38.77,2.44,0.85,5.15,34.06,3.95,100.0,64.88,0.254,A,3,383,943,520,0.390594,0.152365,520,7393,-0.012045,Bajo,1,1027
520,OAXACA,20,SANTO DOMINGO TONALA,JOSUE HERNANDEZ  CASTILLO ,H,COALICION,PANPRDPMC,0,COALICION ,7393.0,3567.0,3826.0,520,1511,6,HEROICA CIUDAD DE TLAXIACO,2240,3,SI,1,1051.0,202240B01,2240.0,B,1.0,17.0,0.0,0.0,17.0,1412.0,Actas de mesas receptoras,NO,2021-02-08 03:11:41,1512,RURAL,1,520.0,1492.0,0.627,MEDIO,1.0,22.1,1379.2,0.827,0.45,0.664,520,17.29,38.77,2.44,0.85,5.15,34.06,3.95,100.0,64.88,0.254,A,3,383,943,520,0.390594,0.152365,520,7393,-0.012045,Bajo,1,1027
520,OAXACA,20,SANTO DOMINGO TONALA,JOSUE HERNANDEZ  CASTILLO ,H,COALICION,PANPRDPMC,0,COALICION ,7393.0,3567.0,3826.0,520,1511,6,HEROICA CIUDAD DE TLAXIACO,2240,3,SI,1,1052.0,202240C01,2240.0,C,1.0,56.0,0.0,0.0,56.0,1412.0,Actas de paquetes de recuento,NO,2021-02-08 03:13:02,1512,RURAL,1,520.0,1492.0,0.627,MEDIO,1.0,22.1,1379.2,0.827,0.45,0.664,520,17.29,38.77,2.44,0.85,5.15,34.06,3.95,100.0,64.88,0.254,A,3,383,943,520,0.390594,0.152365,520,7393,-0.012045,Bajo,1,1027
520,OAXACA,20,SANTO DOMINGO TONALA,JOSUE HERNANDEZ  CASTILLO ,H,COALICION,PANPRDPMC,0,COALICION ,7393.0,3567.0,3826.0,520,1511,6,HEROICA CIUDAD DE TLAXIACO,2240,3,SI,1,1053.0,202240C02,2240.0,C,2.0,45.0,0.0,0.0,45.0,1411.0,Actas de mesas receptoras,NO,2021-02-08 03:10:26,1512,RURAL,1,520.0,1492.0,0.627,MEDIO,1.0,22.1,1379.2,0.827,0.45,0.664,520,17.29,38.77,2.44,0.85,5.15,34.06,3.95,100.0,64.88,0.254,A,3,383,943,520,0.390594,0.152365,520,7393,-0.012045,Bajo,1,1027
520,OAXACA,20,SANTO DOMINGO TONALA,JOSUE HERNANDEZ  CASTILLO ,H,COALICION,PANPRDPMC,0,COALICION ,7393.0,3567.0,3826.0,520,1512,6,HEROICA CIUDAD DE TLAXIACO,2241,11,NO,0,,,,,,,,,,,,,,1513,RURAL,1,520.0,1492.0,0.627,MEDIO,1.0,22.1,1379.2,0.827,0.45,0.664,520,17.29,38.77,2.44,0.85,5.15,34.06,3.95,100.0,64.88,0.254,A,3,383,943,520,0.390594,0.152365,520,7393,-0.012045,Bajo,1,1027
520,OAXACA,20,SANTO DOMINGO TONALA,JOSUE HERNANDEZ  CASTILLO ,H,COALICION,PANPRDPMC,0,COALICION ,7393.0,3567.0,3826.0,520,1513,6,HEROICA CIUDAD DE TLAXIACO,2242,11,NO,0,,,,,,,,,,,,,,1514,RURAL,1,520.0,1492.0,0.627,MEDIO,1.0,22.1,1379.2,0.827,0.45,0.664,520,17.29,38.77,2.44,0.85,5.15,34.06,3.95,100.0,64.88,0.254,A,3,383,943,520,0.390594,0.152365,520,7393,-0.012045,Bajo,1,1027
520,OAXACA,20,SANTO DOMINGO TONALA,JOSUE HERNANDEZ  CASTILLO ,H,COALICION,PANPRDPMC,0,COALICION ,7393.0,3567.0,3826.0,520,1514,6,HEROICA CIUDAD DE TLAXIACO,2243,11,NO,0,,,,,,,,,,,,,,1515,RURAL,1,520.0,1492.0,0.627,MEDIO,1.0,22.1,1379.2,0.827,0.45,0.664,520,17.29,38.77,2.44,0.85,5.15,34.06,3.95,100.0,64.88,0.254,A,3,383,943,520,0.390594,0.152365,520,7393,-0.012045,Bajo,1,1027
521,OAXACA,20,SANTO DOMINGO TONALTEPEC,AURELIANO  RAMOS  ESPINOZA,H,USOS Y COSTUMBRES,,4,USOS Y COSTUMBRES,250.0,117.0,133.0,521,713,3,HEROICA CIUDAD DE HUAJUAPAN DE LEON,2244,67,NO,0,,,,,,,,,,,,,,718,MIXTO,0,521.0,2018.0,0.573,MEDIO,1.0,34.6,728.4,0.721,0.461,0.567,521,14.77,36.87,7.23,2.55,8.94,45.95,21.79,100.0,87.04,1.07,A,3,178,358,521,0.408168,0.154791,521,250,0.511728,Medio,2,605
522,OAXACA,20,SANTO DOMINGO XAGACIA,SISTEMA DE USOS Y COSTUMBRES  ,,SISTEMA DE USOS Y COSTUMBRES,,4,,,,,522,987,4,TLACOLULA DE MATAMOROS,2245,91,NO,0,,,,,,,,,,,,,,987,URBANO,2,522.0,2231.0,0.546,BAJO,0.0,37.2,625.4,0.698,0.428,0.544,522,14.29,36.22,0.88,3.03,0.98,48.48,29.62,100.0,68.97,0.907,A,3,208,440,522,0.381296,0.171608,522,1205,1.287641,Alto,3,284
523,OAXACA,20,SANTO DOMINGO YANHUITLAN,SISTEMA DE USOS Y COSTUMBRES  ,,SISTEMA DE USOS Y COSTUMBRES,,4,,1633.0,759.0,874.0,523,714,3,HEROICA CIUDAD DE HUAJUAPAN DE LEON,2246,67,SI,1,496.0,202246B01,2246.0,B,1.0,243.0,3.0,1.0,247.0,1916.0,Actas de mesas receptoras,NO,2021-01-08 23:38:39,719,MIXTO,0,523.0,831.0,0.682,MEDIO,1.0,18.3,1150.8,0.859,0.58,0.636,523,6.9,25.91,0.47,1.0,3.46,34.0,12.2,100.0,60.74,-0.121,M,2,467,1272,523,0.41455,0.160153,523,1633,-0.0148689999999999,Bajo,1,1032
523,OAXACA,20,SANTO DOMINGO YANHUITLAN,SISTEMA DE USOS Y COSTUMBRES  ,,SISTEMA DE USOS Y COSTUMBRES,,4,,1633.0,759.0,874.0,523,715,3,HEROICA CIUDAD DE HUAJUAPAN DE LEON,2247,67,NO,0,,,,,,,,,,,,,,720,RURAL,1,523.0,831.0,0.682,MEDIO,1.0,18.3,1150.8,0.859,0.58,0.636,523,6.9,25.91,0.47,1.0,3.46,34.0,12.2,100.0,60.74,-0.121,M,2,467,1272,523,0.41455,0.160153,523,1633,-0.0148689999999999,Bajo,1,1032
524,OAXACA,20,SANTO DOMINGO YODOHINO,SISTEMA DE USOS Y COSTUMBRES  ,,SISTEMA DE USOS Y COSTUMBRES,,4,,,,,524,716,3,HEROICA CIUDAD DE HUAJUAPAN DE LEON,2248,15,NO,0,,,,,,,,,,,,,,721,URBANO,2,524.0,1919.0,0.586,MEDIO,1.0,26.6,744.6,0.788,0.449,0.57,524,13.08,39.54,0.32,0.0,0.0,22.77,9.24,100.0,49.52,-0.164,M,2,473,1308,524,0.334541,0.226984,524,327,-0.2668109999999999,Bajo,1,1283
525,OAXACA,20,SANTO DOMINGO ZANATEPEC,ADELMA NUNEZ  GERONIMO,M,CC,PRIPVEMPNA,0,CANDIDATURA COMUN,12483.0,6150.0,6333.0,525,1807,7,CIUDAD IXTEPEC,2249,52,NO,0,,,,,,,,,,,,,,1809,URBANO,2,525.0,886.0,0.677,MEDIO,1.0,14.8,1463.3,0.889,0.518,0.673,525,13.08,37.53,6.07,0.88,12.6,34.81,5.38,35.38,65.31,0.054,M,2,435,1126,525,0.371346,0.146014,525,12483,-0.148122,Bajo,1,1172
525,OAXACA,20,SANTO DOMINGO ZANATEPEC,ADELMA NUNEZ  GERONIMO,M,CC,PRIPVEMPNA,0,CANDIDATURA COMUN,12483.0,6150.0,6333.0,525,1808,7,CIUDAD IXTEPEC,2250,52,SI,1,1256.0,202250B01,2250.0,B,1.0,156.0,0.0,0.0,156.0,1712.0,Actas de mesas receptoras,NO,2021-01-08 21:39:03,1810,MIXTO,0,525.0,886.0,0.677,MEDIO,1.0,14.8,1463.3,0.889,0.518,0.673,525,13.08,37.53,6.07,0.88,12.6,34.81,5.38,35.38,65.31,0.054,M,2,435,1126,525,0.371346,0.146014,525,12483,-0.148122,Bajo,1,1172
525,OAXACA,20,SANTO DOMINGO ZANATEPEC,ADELMA NUNEZ  GERONIMO,M,CC,PRIPVEMPNA,0,CANDIDATURA COMUN,12483.0,6150.0,6333.0,525,1808,7,CIUDAD IXTEPEC,2250,52,SI,1,1257.0,202250C01,2250.0,C,1.0,200.0,2.0,1.0,203.0,1711.0,Actas de mesas receptoras,NO,2021-01-08 21:39:59,1810,MIXTO,0,525.0,886.0,0.677,MEDIO,1.0,14.8,1463.3,0.889,0.518,0.673,525,13.08,37.53,6.07,0.88,12.6,34.81,5.38,35.38,65.31,0.054,M,2,435,1126,525,0.371346,0.146014,525,12483,-0.148122,Bajo,1,1172
525,OAXACA,20,SANTO DOMINGO ZANATEPEC,ADELMA NUNEZ  GERONIMO,M,CC,PRIPVEMPNA,0,CANDIDATURA COMUN,12483.0,6150.0,6333.0,525,1808,7,CIUDAD IXTEPEC,2250,52,SI,1,1258.0,202250C02,2250.0,C,2.0,216.0,1.0,0.0,217.0,1711.0,Actas de mesas receptoras,NO,2021-01-08 21:40:27,1810,MIXTO,0,525.0,886.0,0.677,MEDIO,1.0,14.8,1463.3,0.889,0.518,0.673,525,13.08,37.53,6.07,0.88,12.6,34.81,5.38,35.38,65.31,0.054,M,2,435,1126,525,0.371346,0.146014,525,12483,-0.148122,Bajo,1,1172
525,OAXACA,20,SANTO DOMINGO ZANATEPEC,ADELMA NUNEZ  GERONIMO,M,CC,PRIPVEMPNA,0,CANDIDATURA COMUN,12483.0,6150.0,6333.0,525,1808,7,CIUDAD IXTEPEC,2250,52,SI,1,1259.0,202250C03,2250.0,C,3.0,198.0,1.0,0.0,199.0,1711.0,Actas de paquetes de recuento,NO,2021-01-08 22:09:45,1810,MIXTO,0,525.0,886.0,0.677,MEDIO,1.0,14.8,1463.3,0.889,0.518,0.673,525,13.08,37.53,6.07,0.88,12.6,34.81,5.38,35.38,65.31,0.054,M,2,435,1126,525,0.371346,0.146014,525,12483,-0.148122,Bajo,1,1172
525,OAXACA,20,SANTO DOMINGO ZANATEPEC,ADELMA NUNEZ  GERONIMO,M,CC,PRIPVEMPNA,0,CANDIDATURA COMUN,12483.0,6150.0,6333.0,525,1809,7,CIUDAD IXTEPEC,2251,23,SI,1,1260.0,202251B01,2251.0,B,1.0,254.0,1.0,1.0,256.0,1865.0,Actas de mesas receptoras,NO,2021-01-08 21:23:17,1811,MIXTO,0,525.0,886.0,0.677,MEDIO,1.0,14.8,1463.3,0.889,0.518,0.673,525,13.08,37.53,6.07,0.88,12.6,34.81,5.38,35.38,65.31,0.054,M,2,435,1126,525,0.371346,0.146014,525,12483,-0.148122,Bajo,1,1172
525,OAXACA,20,SANTO DOMINGO ZANATEPEC,ADELMA NUNEZ  GERONIMO,M,CC,PRIPVEMPNA,0,CANDIDATURA COMUN,12483.0,6150.0,6333.0,525,1809,7,CIUDAD IXTEPEC,2251,23,SI,1,1261.0,202251C01,2251.0,C,1.0,202.0,5.0,1.0,208.0,1864.0,Actas de mesas receptoras,NO,2021-01-08 21:24:19,1811,MIXTO,0,525.0,886.0,0.677,MEDIO,1.0,14.8,1463.3,0.889,0.518,0.673,525,13.08,37.53,6.07,0.88,12.6,34.81,5.38,35.38,65.31,0.054,M,2,435,1126,525,0.371346,0.146014,525,12483,-0.148122,Bajo,1,1172
525,OAXACA,20,SANTO DOMINGO ZANATEPEC,ADELMA NUNEZ  GERONIMO,M,CC,PRIPVEMPNA,0,CANDIDATURA COMUN,12483.0,6150.0,6333.0,525,1810,7,CIUDAD IXTEPEC,2252,23,NO,0,,,,,,,,,,,,,,1812,URBANO,2,525.0,886.0,0.677,MEDIO,1.0,14.8,1463.3,0.889,0.518,0.673,525,13.08,37.53,6.07,0.88,12.6,34.81,5.38,35.38,65.31,0.054,M,2,435,1126,525,0.371346,0.146014,525,12483,-0.148122,Bajo,1,1172
525,OAXACA,20,SANTO DOMINGO ZANATEPEC,ADELMA NUNEZ  GERONIMO,M,CC,PRIPVEMPNA,0,CANDIDATURA COMUN,12483.0,6150.0,6333.0,525,1811,7,CIUDAD IXTEPEC,2253,52,NO,0,,,,,,,,,,,,,,1813,MIXTO,0,525.0,886.0,0.677,MEDIO,1.0,14.8,1463.3,0.889,0.518,0.673,525,13.08,37.53,6.07,0.88,12.6,34.81,5.38,35.38,65.31,0.054,M,2,435,1126,525,0.371346,0.146014,525,12483,-0.148122,Bajo,1,1172
525,OAXACA,20,SANTO DOMINGO ZANATEPEC,ADELMA NUNEZ  GERONIMO,M,CC,PRIPVEMPNA,0,CANDIDATURA COMUN,12483.0,6150.0,6333.0,525,1812,7,CIUDAD IXTEPEC,2254,52,NO,0,,,,,,,,,,,,,,1814,MIXTO,0,525.0,886.0,0.677,MEDIO,1.0,14.8,1463.3,0.889,0.518,0.673,525,13.08,37.53,6.07,0.88,12.6,34.81,5.38,35.38,65.31,0.054,M,2,435,1126,525,0.371346,0.146014,525,12483,-0.148122,Bajo,1,1172
525,OAXACA,20,SANTO DOMINGO ZANATEPEC,ADELMA NUNEZ  GERONIMO,M,CC,PRIPVEMPNA,0,CANDIDATURA COMUN,12483.0,6150.0,6333.0,525,1813,7,CIUDAD IXTEPEC,2255,5,SI,1,1262.0,202255B01,2255.0,B,1.0,68.0,0.0,1.0,69.0,1729.0,Actas de mesas receptoras,NO,2021-01-08 21:22:06,1815,MIXTO,0,525.0,886.0,0.677,MEDIO,1.0,14.8,1463.3,0.889,0.518,0.673,525,13.08,37.53,6.07,0.88,12.6,34.81,5.38,35.38,65.31,0.054,M,2,435,1126,525,0.371346,0.146014,525,12483,-0.148122,Bajo,1,1172
525,OAXACA,20,SANTO DOMINGO ZANATEPEC,ADELMA NUNEZ  GERONIMO,M,CC,PRIPVEMPNA,0,CANDIDATURA COMUN,12483.0,6150.0,6333.0,525,1814,7,CIUDAD IXTEPEC,2256,23,NO,0,,,,,,,,,,,,,,1816,RURAL,1,525.0,886.0,0.677,MEDIO,1.0,14.8,1463.3,0.889,0.518,0.673,525,13.08,37.53,6.07,0.88,12.6,34.81,5.38,35.38,65.31,0.054,M,2,435,1126,525,0.371346,0.146014,525,12483,-0.148122,Bajo,1,1172
525,OAXACA,20,SANTO DOMINGO ZANATEPEC,ADELMA NUNEZ  GERONIMO,M,CC,PRIPVEMPNA,0,CANDIDATURA COMUN,12483.0,6150.0,6333.0,525,1815,7,CIUDAD IXTEPEC,2257,23,NO,0,,,,,,,,,,,,,,1817,RURAL,1,525.0,886.0,0.677,MEDIO,1.0,14.8,1463.3,0.889,0.518,0.673,525,13.08,37.53,6.07,0.88,12.6,34.81,5.38,35.38,65.31,0.054,M,2,435,1126,525,0.371346,0.146014,525,12483,-0.148122,Bajo,1,1172
